0.966888	-0.0781567
0.965217	-0.255321
0.943458	-0.245188
1.03183	-0.345629
0.887616	-0.215917
1.04782	-0.218586
1.1229	-0.488417
1.01597	-0.31719
0.86706	-0.35095
0.694025	-0.0849955
0.477747	-0.26185
0.599038	-1.21928
0.919227	-1.52573
0.77289	-1.30633
0.771758	-1.21512
0.751981	-1.17578
0.797871	-1.15621
1.17101	-1.3125
1.22473	-1.2954
1.12698	-1.17094
1.00226	-1.08688
0.90941	-1.10395
0.778187	-1.05973
0.641448	-1.07073
0.582794	-1.04266
0.5117	-0.931141
0.483831	-0.806396
0.434559	-0.702855
0.499958	-0.70051
0.610782	-0.591574
0.708068	-0.684681
0.565102	-0.543305
0.599011	-0.514821
0.596477	-0.576385
0.661917	-0.86167
0.663777	-0.865619
0.562745	-0.82261
0.640333	-0.952119
0.706512	-1.04068
0.502535	-0.854833
0.255685	-0.940217
-0.0418876	-0.948307
-0.289894	-0.952531
-0.162382	-0.709859
0.512929	-0.86291
0.594995	-0.823217
0.00113936	-0.367433
0.248735	-0.137795
0.542986	0.405819
1.23128	0.81599
1.07279	0.590052
1.20143	0.710727
1.0907	0.539396
0.798221	0.133642
0.559027	-0.0062779
0.984114	-0.294001
1.00458	0.0856357
1.16539	-0.351951
1.15897	-0.37089
0.628368	-0.220698
1.3653	-1.08984
1.06796	-0.720418
1.45109	-1.18484
1.48747	-1.2202
1.77559	-1.64948
2.01216	-2.33469
1.69172	-1.90958
1.32984	-1.52559
1.2275	-1.4987
1.0462	-1.46483
1.0777	-1.66289
1.23613	-1.75136
1.38744	-1.71451
1.28207	-1.70908
1.427	-1.89285
1.36682	-1.78431
1.39345	-1.7851
0.93474	-1.04451
0.867437	-0.676977
0.891816	-0.728225
0.936303	-0.890031
1.1111	-1.24202
0.956868	-1.18147
0.543916	-0.88029
0.261819	-0.684669
-0.0866378	-0.517318
-0.278915	-0.253201
-0.329658	-0.183861
-0.0741421	-0.207733
0.894008	-0.828063
1.2605	-1.16398
1.10356	-0.999904
0.762722	-0.669585
0.925769	-0.848681
0.905596	-0.40706
1.11955	-0.77818
1.04162	-0.705218
2.02944	-2.23258
1.7309	-2.3033
1.17467	-1.67705
1.26775	-1.80145
1.16274	-1.54981
1.15308	-1.46922
1.10039	-1.0752
1.81318	-2.08432
1.80025	-1.9648
1.92695	-2.15099
1.90908	-2.05482
1.84845	-1.85709
1.97441	-1.98789
1.2945	-1.13497
1.5677	-1.24891
1.48009	-0.795498
1.60226	-0.740713
1.80062	-1.15174
1.3887	-0.850233
1.26237	-0.723925
1.31967	-0.886528
1.13237	-0.442346
0.903958	-0.399682
1.07135	-0.473145
1.02137	-0.421
0.936308	-0.258596
1.00531	-0.480636
1.01037	-0.433391
0.960407	-0.543753
1.17201	-0.868673
1.07618	-0.808931
0.818854	-0.654894
0.80586	-0.392796
0.801816	-0.27863
0.958434	-0.4668
0.95418	-0.667373
0.678277	-0.296697
0.977964	-0.421594
0.999938	-0.0302945
0.981396	-0.352872
0.928448	-0.197799
1.05125	-0.423281
1.31295	-0.749297
1.20335	-0.596439
0.918879	-0.21101
0.954506	-0.271977
0.893491	-0.145386
1.00251	0.144502
1.02908	0.319748
0.9009	0.00846379
0.700732	-0.090618
1.31589	-0.610707
2.02374	-1.1513
1.91398	-1.78615
1.90218	-1.90908
1.66808	-1.60687
1.62995	-1.56181
1.74254	-1.72267
1.77102	-1.87224
1.37002	-1.81114
1.12486	-1.56234
1.27454	-1.69243
1.39761	-1.76005
1.60318	-1.81717
1.33708	-1.21617
1.1812	-1.07285
0.960699	-0.509569
0.912377	-0.552645
1.74078	-1.71932
1.26365	-1.43884
1.31615	-1.42181
1.54194	-1.65756
1.67012	-1.80527
1.78078	-1.8692
1.79164	-1.89107
1.73441	-1.91255
1.61471	-1.78674
1.38393	-1.4693
1.3043	-1.3866
1.3304	-1.48676
1.28279	-1.54778
1.15195	-1.52587
1.11354	-1.51544
1.31986	-1.72434
1.49095	-1.99163
1.49361	-2.00146
1.43183	-1.8957
1.38232	-1.85913
1.29446	-1.79443
1.1452	-1.69838
1.19286	-1.80963
1.33624	-1.96423
1.4661	-2.08938
1.5213	-2.03329
1.19225	-1.56065
0.91714	-1.08042
1.34006	-1.49344
1.6262	-1.72316
1.72225	-1.67036
1.77947	-1.61521
2.03472	-1.90617
2.14535	-2.01429
2.08328	-1.87557
1.93381	-1.6497
1.85429	-1.64408
1.61962	-1.41019
1.41359	-1.28726
1.10896	-1.16124
1.03428	-1.39091
0.927415	-1.58952
0.799428	-1.47522
0.657946	-1.32391
0.70966	-1.34186
0.927649	-1.43097
1.05083	-1.2506
0.961143	-1.00312
0.77356	-0.729516
0.168141	-0.395133
0.310657	-0.0193949
0.541446	-0.127877
1.07073	0.452596
1.56601	0.942399
0.918379	0.00697491
0.834487	-0.387606
1.02983	-0.629868
1.30804	-1.14207
2.07108	-1.9595
1.74761	-1.38699
1.78741	-1.37109
2.07681	-1.78828
1.47118	-1.10421
1.04982	-0.837819
1.16488	-1.03569
1.29536	-1.20243
1.73082	-1.78632
1.72974	-1.76068
1.72123	-1.75645
1.64623	-1.59231
1.54652	-1.37058
1.69195	-1.49024
1.71354	-1.52004
1.65753	-1.41773
1.6993	-1.34664
1.19492	-0.751142
1.28596	-0.808699
1.22302	-0.617176
1.50863	-0.980628
1.42182	-0.78892
1.1768	-0.742531
1.05624	-0.426129
1.27243	-0.757423
1.31792	-0.815916
1.51171	-0.798721
1.69607	-1.10164
1.37456	-0.943868
1.2305	-0.669756
1.27876	-0.744872
1.02879	-0.399482
1.02587	-0.405008
1.31234	-0.722869
1.1855	-0.45094
1.08833	-0.524371
1.22672	-0.689212
1.08184	-0.559329
1.08424	-0.51223
1.14532	-0.440012
0.922275	-0.330438
0.844077	-0.0885729
0.925734	-0.106944
1.01754	-0.301531
0.986636	-0.301249
0.961533	-0.111443
0.866362	-0.13822
1.13092	-0.53664
1.11462	-0.439545
1.06696	-0.372398
0.50262	0.54986
0.590336	0.294179
1.02332	-0.241685
0.940427	-0.23776
0.904175	-0.458655
0.993904	-0.46556
0.96702	-0.379839
0.978216	-0.347306
0.828543	-0.511045
0.572603	-0.326501
0.600629	-0.519637
0.691611	-1.22158
