0.50824	-0.837734
3.01722	0.627725
0.00952668	3.06189
0.0639409	0.018243
0.0158962	0.0524706
-0.0750584	0.0882277
0.0182689	-0.025395
-0.0752352	-0.0161032
0.0129994	0.0578911
0.122931	0.0801585
-0.0935753	0.184685
0.120175	0.0620285
-0.482445	0.967539
0.291562	-0.876723
6.28204	0.0489748
-0.0708348	6.67241
-0.218524	-0.0921206
-0.137095	-0.130114
-0.0808171	-0.0926534
-0.458674	-0.041542
-0.452354	-0.433619
0.0102309	-0.469909
0.00920544	-0.117533
0.0885328	0.0382847
0.955495	0.11396
-0.639206	1.02788
0.0885757	-0.578871
7.06169	0.0454677
-0.108182	7.15153
-0.181113	-0.101555
-0.0248986	-0.0713645
-0.135287	0.00260412
-0.284989	-0.137732
-0.323062	-0.275693
0.0175472	-0.218404
-0.0177955	-0.0230505
-0.565711	-0.015709
0.63688	-0.21612
0.0296372	0.628324
1.11196	0.0554777
5.5226	1.12686
-0.207667	5.31294
0.00284013	-0.236476
-0.0847817	-0.0358275
-0.23203	-0.113071
-0.0267373	-0.200053
-0.089694	-0.102366
0.0670323	-0.0783377
0.366884	0.00400296
0.0475702	0.259711
0.381105	0.0970874
-0.227763	0.0897173
-0.157456	-0.530589
5.4678	-1.15844
0.0687505	5.83795
-0.0912813	0.117832
-0.0317339	-0.154068
0.262859	0.0537807
-0.036518	0.0966418
0.044855	-0.101613
-0.248683	-0.0649046
-0.0315798	-0.0969997
0.126384	-0.0971589
-0.380352	0.155886
-0.425828	-0.0932937
1.17837	-0.671015
6.68935	1.07593
0.139436	6.62908
0.193028	0.184261
-0.0805586	0.095175
-0.148847	-0.114431
0.14071	-0.0849244
0.258751	0.155127
-0.0800975	0.236204
-0.157573	-0.0685492
-0.321787	-0.269253
0.925353	-0.123809
-0.46556	0.854535
1.31663	-0.520677
5.40776	1.21031
-0.0815642	5.40183
-0.0146618	-0.0719979
-0.110672	-0.0534455
0.0164053	-0.0946903
0.192014	-0.0611697
-0.0654429	0.257352
-0.0475279	-0.0194035
-0.51585	-0.0395519
-0.811861	-0.625301
0.626995	-0.785143
0.101013	0.75086
1.07434	0.315283
5.71102	0.981315
0.014457	5.57131
-0.214914	0.0295688
0.0792044	-0.269491
-0.145829	0.130846
-0.061704	-0.132828
-0.0514077	-0.174601
0.102164	-0.0897024
-0.028527	0.0334872
-0.0674618	0.159814
-0.163639	0.0147239
-0.745248	0.0254223
0.630894	-0.842604
4.99284	1.53915
0.030261	5.3212
-0.168477	-0.0899415
-0.0457879	-0.143033
-0.0800166	-0.0775915
-0.043458	-0.111609
0.234374	-0.0637853
0.225619	0.145362
-0.314654	0.292033
-0.158793	-0.184656
0.432693	-0.0437529
-1.31399	0.404905
1.02283	-1.32536
5.41024	1.37135
0.0351548	4.92831
0.0581228	-0.0013776
0.11318	0.126292
0.0952627	0.141695
-0.0367385	0.0378152
-0.123614	-0.0504786
-0.0445164	0.091531
0.0346352	0.0348881
-0.256514	0.0467836
-0.13625	-0.356625
-0.782853	-0.00546363
0.37256	-1.00195
3.41728	0.58466
0.0599612	3.38266
-0.0101987	0.0192874
-0.061627	-0.0122385
-0.137366	-0.129205
-0.060844	-0.120554
-0.0119537	-0.0872375
-0.00431293	0.0686798
0.128492	0.0464466
-0.0629952	0.147681
-0.0771476	0.0849731
-0.633739	-0.131115
